ID,ClassYear,ClassSemester,SectionCode,Audit,Status,Grade,GradePctg,MidGrade,MidGradePctg,EarnedStatus
711,2013-2014,0,MUS115F13-A,0,2,2,91.93,2,92.56,1
711,2013-2014,0,ENG116F13-A,0,2,1,96,2,92,3
711,2013-2014,0,ENG230F13,0,2,1,95,1,95,3
711,2012-2013,1,CG102S13,0,2,6,79,0,0,1
711,2012-2013,1,CG102S13,0,3,0,0,0,0,0
711,2012-2013,1,CS120LS13,0,3,0,0,0,0,0
711,2012-2013,1,CS120S13,0,3,0,0,0,0,0
711,2012-2013,1,CS120S13,0,3,0,0,0,0,0
711,2011-2012,1,LAW115S12,0,3,0,0,0,0,0
711,2011-2012,1,LAW115S12-B,0,2,6,77,10,47,3
711,2012-2013,1,ART310S13,0,2,4,85.5,0,0,1
712,2011-2012,1,GAT212S12-A,0,2,4,86,4,83,1
712,2011-2012,1,GAT250S12,0,2,9,60.41,7,75,0
712,2011-2012,1,GAT251S12-B,0,3,0,0,0,0,0
712,2011-2012,1,ART310S12,0,2,1,94,1,95,1
712,2012-2013,1,GAT240S13,0,2,4,85,4,84,1
712,2012-2013,1,GAT251S13-A,0,3,0,0,0,0,0
712,2012-2013,1,HIS150S13,0,2,4,86.23,3,89.1,1
712,2012-2013,1,MGT451S13,0,2,2,90,3,89,1
712,2012-2013,1,GAT251S13-B,0,2,7,73,9,61,1
712,2013-2014,0,ENG116F13-C,0,2,1,95,1,93,1
712,2013-2014,0,GAM302F13,0,2,4,83,10,38,1
712,2013-2014,0,GAT315F13,0,2,4,84,3,87,1
712,2014-2015,0,ENG410F14-A,0,2,4,83,9,62,1
712,2011-2012,2,GAT251SU12,0,3,0,0,0,0,0
712,2011-2012,2,ENG399SU12,0,2,1,94,1,94,1
712,2012-2013,0,ART260F12-A,0,2,1,96,0,0,1
712,2012-2013,0,ENG230F12,0,2,2,91,2,90,1
712,2012-2013,0,FLM275F12-B,0,2,4,84.55,1,99.45,1
712,2012-2013,0,GAT250F12-C,0,2,8,70,9,60,1
712,2012-2013,0,HIS100F12,0,2,2,91.4,1,94.4,1
712,2011-2012,0,ART126F11-A,0,2,2,90,4,86,1
712,2011-2012,0,BIO100F11,0,2,3,87.71,4,83.33,1
712,2011-2012,0,CS176F11,0,2,2,90,1,98,1
712,2011-2012,0,FLM151F11-A,0,2,5,80.11,7,74.93,1
712,2011-2012,0,GAM202F11,0,2,5,82,8,70,1
712,2011-2012,0,GAT211F11-A,0,2,6,77,7,76,1
712,2011-2012,0,GAT250F11-A,0,2,10,56,7,75,-1
712,2013-2014,1,GAT316S14,0,2,7,75,6,77,1
712,2013-2014,1,COL499S14,0,2,16,0,16,0,2
712,2013-2014,1,FLM201S14-D,0,2,4,83,7,76,1
712,2013-2014,1,GAM352S14,0,2,1,95,2,90,1
712,2014-2015,0,ENG315F14-B,0,3,0,0,0,0,0
712,2014-2015,0,GAM450F14,0,2,5,80.4,7,75,1
712,2014-2015,0,GAT330F14,0,2,1,93,4,85,1
712,2014-2015,0,GAT405F14,0,2,3,88,4,85,1
712,2013-2014,2,GAM400SU14,0,2,4,86,3,87,1
712,2013-2014,1,SOS190S14,0,2,1,100,1,100,1
712,2011-2012,1,ENG150S12,0,2,4,85,8,70,2
712,2011-2012,1,GAM252S12,0,2,2,91,3,88,1
712,2011-2012,1,CG102S12,0,2,2,90.63,3,87,1
712,2011-2012,1,CG125S12,0,2,4,84,6,79,1
713,2011-2012,1,ART102S12-A,0,2,1,100,1,99,1
713,2011-2012,1,CS175S12,0,2,1,100,1,93,1
713,2011-2012,1,GAM152S12,0,2,8,70,5,80,1
713,2011-2012,1,GAT210S12-C,0,2,2,91,4,85,1
713,2011-2012,0,CS116F11,0,2,1,100,2,91,1
713,2011-2012,0,GAM100F11-G,0,3,0,0,0,0,0
713,2011-2012,0,GAT110F11,0,2,1,93.7,3,88,1
713,2011-2012,0,MAT103F11,0,2,1,96,1,99,1
713,2011-2012,0,GAM100F11-E,0,2,1,94.7,1,100,1
713,2013-2014,1,ENG250S14-B,0,2,3,87,2,92,1
713,2013-2014,1,GAM352S14,0,2,3,89,3,87,1
713,2013-2014,1,GAT212S14-B,0,3,0,0,0,0,0
713,2013-2014,1,GAT316S14,0,2,3,89,4,83,1
713,2013-2014,1,GAT212S14-A,0,2,1,96,1,97,1
713,2014-2015,1,ENG440S15,0,2,1,94,1,100,1
713,2014-2015,1,GAM450S15,0,2,1,94,7,75,1
713,2014-2015,1,MGT451S15,0,2,1,96,1,100,1
713,2014-2015,0,ENG116F14-D,0,2,1,96,1,100,1
713,2014-2015,0,GAM400F14,0,3,0,0,0,0,0
713,2014-2015,0,GAT330F14,0,2,2,90,4,85,1
713,2014-2015,0,GAT405F14,0,2,1,94,5,80,1
713,2014-2015,0,GAM390F14,0,2,16,0,16,0,1
713,2012-2013,0,GAM202F12,0,2,5,82,1,95,1
713,2012-2013,0,CS176F12,0,2,1,100,1,100,1
713,2012-2013,0,GAT211F12-C,0,2,3,87,5,80,1
713,2012-2013,0,GAT250F12-C,0,2,8,72,9,64,1
713,2012-2013,0,FLM151F12-A,0,2,2,90.58,1,93.3,1
713,2012-2013,1,ART310S13,0,2,2,91.38,0,0,1
713,2012-2013,1,GAM252S13,0,2,1,100,1,100,1
713,2012-2013,1,GAT212S13-A,0,3,0,0,0,0,0
713,2012-2013,1,GAT240S13,0,2,1,98,1,100,1
713,2011-2012,2,ART126SU12,0,2,1,95,1,95,1
713,2011-2012,2,PHY115SU12,0,2,2,91,1,94,1
713,2013-2014,2,GAM390SU14,0,3,0,0,0,0,0
713,2012-2013,2,GAT251SU13,0,2,1,94,3,88,1
713,2012-2013,2,ART310SU13,1,2,12,0,12,100,0
713,2013-2014,0,ART260F13-A,0,2,1,100,9,60,1
713,2013-2014,0,GAM302F13,0,2,3,87,8,72,1
713,2013-2014,0,GAT315F13,0,2,2,90,2,90,1
713,2013-2014,0,MUS115F13-A,0,2,1,99.4,1,99.11,1
713,2014-2015,1,CS120LS15,0,2,1,100,1,100,3
713,2014-2015,1,CS120S15,0,2,1,100,1,100,2
713,2014-2015,1,ENG360S15,0,3,0,0,0,0,0
713,2012-2013,1,CG102S13,0,2,1,100,0,0,1
713,2012-2013,1,CG125S13,0,2,1,98,1,99,1
714,2014-2015,1,CS120S15,0,2,1,96,1,94,3
714,2014-2015,1,CS120LS15,0,2,1,96,1,94,3
714,2013-2014,0,ART110F13,0,2,5,82,7,74.7,1
714,2013-2014,0,ART260F13-A,0,2,1,100,1,100,1
714,2013-2014,0,CS176F13,0,2,1,96,1,100,1
714,2013-2014,0,GAM202F13,0,2,6,78,2,90,1
714,2013-2014,0,GAT211F13-B,0,2,5,80,6,77,1
714,2013-2014,0,GAT250F13-A,0,2,5,80,3,87,1
714,2012-2013,2,ART126SU13,0,2,4,83.9,4,83,1
714,2012-2013,2,FLM275SU13,0,2,1,98.79,1,100,1
714,2012-2013,2,GAT240SU13,0,2,1,95,1,100,1
714,2014-2015,1,MGT451S15,0,2,2,90,1,93,1
714,2014-2015,1,GAM352S15,0,2,1,100,10,50,1
714,2014-2015,1,GAT316S15,0,2,5,81,5,80,1
714,2014-2015,0,GAM302F14,0,2,1,93,9,63,1
714,2014-2015,0,GAT315F14,0,2,4,84,4,86,1
714,2014-2015,0,GAT330F14,0,2,3,89,2,91,1
714,2015-2016,0,GAM490F15,0,2,16,0,10,50,1
714,2012-2013,1,GAM152S13,0,2,4,86.84,6,79,1
714,2012-2013,0,HIS100F12,0,2,1,93.61,1,93.5,1
714,2012-2013,0,FLM151F12-A,0,2,4,85.88,4,83.2,1
714,2012-2013,1,GAT210S13-D,0,2,5,81.6,3,88,1
714,2012-2013,1,MGT451S13,0,3,0,0,0,0,0
714,2012-2013,1,HIS150S13,0,2,1,98.2,1,98.1,1
714,2012-2013,1,ART102S13-B,0,2,4,85,4,86.6,1
714,2012-2013,1,CS175S13,0,2,1,100,1,100,1
714,2012-2013,1,ENG120S13-C,0,2,3,88,6,78,1
714,2012-2013,0,GAM100F12-H,0,2,3,89,5,81,1
714,2012-2013,0,GAT110F12,0,2,5,82.05,5,81.11,1
714,2012-2013,0,PSY101F12-C,0,2,1,99,1,94,1
714,2012-2013,0,CS116F12,0,2,1,100,1,93,1
714,2014-2015,0,GAT405F14,0,2,4,85,4,85,1
714,2015-2016,0,GAM450F15,0,3,0,0,0,0,0
714,2014-2015,2,GAM400SU15,0,3,0,0,0,0,0
714,2014-2015,2,GAM390SU15,0,2,16,0,16,0,1
714,2013-2014,1,GAT212S14-A,0,2,1,94,6,77,1
714,2013-2014,1,GAT251S14,0,2,7,76,7,76,1
714,2013-2014,1,ART310S14,0,2,4,85,1,100,1
714,2013-2014,1,CG102S14,0,2,1,94.5,1,99,1
714,2013-2014,1,CG125S14,0,2,2,92,1,94,1
714,2013-2014,1,COL499S14,0,2,16,0,16,0,3
714,2013-2014,1,GAM252S14,0,2,4,83,4,85,1
714,2013-2014,1,GAT212S14-B,0,3,0,0,0,0,0
715,2011-2012,1,CS175S12,0,2,1,95.8,1,97.85,1
715,2011-2012,1,ENG120S12-B,0,2,4,83,4,84,1
715,2011-2012,1,GAM152S12,0,2,2,91,4,85,1
715,2011-2012,1,GAT210S12-C,0,2,7,75,9,62,1
715,2011-2012,1,PHY115S12,0,2,1,96,2,91,1
715,2011-2012,0,CS116F11,0,2,1,93,1,100,1
715,2011-2012,0,ENG110F11-E,0,3,0,0,0,0,0
715,2011-2012,0,GAM100F11-G,0,2,1,97,1,96,1
715,2011-2012,0,GAT110F11,0,2,1,94.3,3,89.71,1
715,2011-2012,0,MAT103F11,0,3,0,0,0,0,0
715,2011-2012,0,PSY101F11-B,0,2,1,100,2,91,1
715,2015-2016,0,PHY116F15,0,2,1,100,1,97,3
715,2012-2013,1,ART310S13,0,2,5,82.75,0,0,1
715,2012-2013,1,CG102S13,0,2,1,93,0,0,1
715,2012-2013,1,CG125S13,0,2,4,84,5,80.83,1
715,2012-2013,1,COM150S13-C,0,3,0,0,0,0,0
715,2012-2013,1,CS120LS13-I,0,2,1,100,1,100,3
715,2012-2013,1,CS120S13,0,2,1,100,1,100,3
715,2012-2013,1,GAM252S13,0,2,1,95,1,100,1
715,2013-2014,1,GAM352S14,0,3,0,0,0,0,0
715,2013-2014,1,GAT240S14,0,2,8,70,7,73,1
715,2015-2016,1,GAT315S16-I,0,2,5,81,5,80,1
715,2015-2016,1,GAT261S16,0,2,7,74.35,7,74.71,3
715,2015-2016,1,HIS150S16-A,0,2,6,77.7,7,73.9,1
715,2015-2016,1,GAT405S16-I,0,2,1,93,10,0,1
715,2012-2013,0,ART110F12,0,3,0,0,0,0,0
715,2011-2012,2,ART102SU12,0,2,3,89.4,5,80.4,1
715,2011-2012,2,FLM151SU12,0,2,4,86,5,82,1
715,2015-2016,0,GAT330F15-I,0,2,5,82,10,0,1
715,2015-2016,0,HIS100F15,0,2,9,68.8,10,49,1
715,2015-2016,0,GAT212F15,0,3,0,0,0,0,0
715,2015-2016,2,GAT316SU16-I,0,2,4,86,5,80,1
715,2015-2016,0,GAT315F15,0,2,13,0,0,0,0
715,2015-2016,0,GAT330F15,0,3,0,0,0,0,0
715,2014-2015,0,GAM400F14,0,2,4,86.2,4,85,1
715,2014-2015,0,GAT212F14,0,2,13,0,0,0,0
715,2014-2015,0,GAT315F14,0,2,13,0,0,0,0
715,2013-2014,1,COM150S14-F,0,2,1,94,1,96,1
715,2013-2014,1,CS280S14,0,2,13,0,0,0,0
715,2013-2014,1,ENG250S14-B,0,3,0,0,0,0,0
715,2013-2014,1,GAM352S14,0,2,1,96,10,32,1
715,2012-2013,0,GAM202F12,0,2,3,88,2,90,1
715,2012-2013,0,GAT211F12-C,0,2,13,0,0,0,0
715,2012-2013,0,GAT250F12-C,0,2,6,79,3,88,1
715,2012-2013,0,ART126F12-B,0,2,1,95,1,93,1
715,2012-2013,0,CS176F12,0,2,1,97,1,100,1
715,2013-2014,0,ART260F13-A,0,2,1,99,9,60,1
715,2013-2014,0,CS225F13,0,2,5,82.53,4,86.43,3
715,2013-2014,0,GAM302F13,0,2,8,70,9,60,1
715,2013-2014,0,GAT315F13,0,2,13,0,0,0,0
715,2013-2014,0,MUS115F13-A,0,2,8,70.73,4,85.78,1
715,2012-2013,2,CS170LSU13,0,2,1,97,1,94,3
715,2012-2013,2,CS170SU13,0,2,1,97,1,94,3
715,2012-2013,2,GAT251SU13,0,2,6,79,10,32,1
715,2014-2015,1,CS230S15,0,2,1,98.07,1,100,1
715,2014-2015,1,GAM450S15,0,2,5,80,5,80,1
715,2013-2014,1,MGT451S14,0,2,13,0,5,81,0
715,2014-2015,1,MGT451S15,0,2,3,87,3,88,1
715,2012-2013,1,GAT211S13,0,2,4,86,5,81,1
716,2014-2015,1,ENG120S15,0,2,3,87,3,87,1
716,2014-2015,1,COM150S15-A,0,2,3,88,2,90,1
716,2014-2015,1,GAM352S15,0,2,3,88,10,16,1
716,2014-2015,0,ART260F14-A,0,2,4,84.85,2,91.14,1
716,2014-2015,0,FLM151F14-A,0,3,0,0,0,0,0
716,2014-2015,0,FLM151F14-A,0,2,5,81.54,4,84.4,1
716,2014-2015,0,GAT251F14,0,2,8,72,5,81,1
716,2014-2015,0,MUS115F14-A,0,2,1,95,1,96.29,1
716,2015-2016,1,GAT399S16-A,0,2,4,85.28,5,80,3
716,2015-2016,1,ENG116S16-B,0,3,0,0,0,0,0
716,2015-2016,1,ENG230S16-A,0,2,13,0,0,0,0
716,2015-2016,1,GAM450S16-A,0,2,1,96,2,92,1
716,2015-2016,1,GAT316S16-A,0,2,7,73,6,77,1
716,2015-2016,1,ART111S16-B,0,3,0,0,0,0,0
716,2015-2016,1,CS185S16,0,2,2,90,5,81,3
716,2015-2016,1,HIS150S16-A,0,2,4,85.1,4,83.6,1
716,2012-2013,1,ART102S13-B,0,2,5,80,5,80,1
716,2012-2013,1,CS175S13,0,2,1,96,1,100,1
716,2012-2013,1,ENG120S13-B,0,3,0,0,0,0,0
716,2012-2013,1,GAM152S13,0,2,2,90.05,2,90,1
716,2012-2013,1,GAT210S13-D,0,2,4,84.5,4,84,1
716,2012-2013,1,PHY115S13,0,2,8,71,7,74,1
716,2013-2014,0,ART110F13,0,2,4,84,7,73.9,1
716,2013-2014,0,ART126F13-A,0,2,4,83,4,83,1
716,2013-2014,0,CS176F13,0,2,2,91,1,99,1
716,2013-2014,0,GAM202F13,0,2,4,83,1,100,1
716,2013-2014,0,GAT211F13-C,0,2,7,73,8,71,1
716,2013-2014,0,GAT250F13-A,0,3,0,0,0,0,0
716,2013-2014,0,GAT240F13,0,2,6,79,4,85,1
716,2012-2013,0,CS116F12,0,2,3,89,8,71,1
716,2012-2013,0,GAM100F12-I,0,3,0,0,0,0,0
716,2012-2013,0,GAT110F12,0,2,4,83.93,3,87.78,1
716,2012-2013,0,MAT103F12,0,2,8,70,10,54,1
716,2012-2013,0,PSY101F12-C,0,2,3,88,4,83,1
716,2012-2013,0,GAM100F12-E,0,2,3,88,3,88,1
716,2014-2015,0,GAM302F14,0,2,6,79,4,84,1
716,2015-2016,0,COL499F15,0,2,16,0,16,0,3
716,2015-2016,0,ENG230F15,0,3,0,0,0,0,0
716,2015-2016,0,GAM400F15,0,2,7,75,6,78,1
716,2015-2016,0,GAT315F15,0,2,6,79,4,83,1
716,2015-2016,0,GAT330F15,0,2,4,84,3,89,1
716,2015-2016,0,HIS100F15,0,2,4,84.4,4,86.9,1
716,2015-2016,0,GAT405F15,0,2,3,87,2,90,1
716,2013-2014,1,ART310S14,0,2,3,88.5,9,60,1
716,2013-2014,1,CG102S14,0,2,3,87.5,1,99,1
716,2013-2014,1,CG125S14,0,2,3,87.5,1,98,1
716,2013-2014,1,GAM252S14,0,2,5,80,4,85,1
716,2013-2014,1,GAT212S14-B,0,3,0,0,0,0,0
716,2013-2014,1,GAT250S14,0,2,6,79,4,83,1
716,2013-2014,1,GAT212S14-A,0,2,2,90,7,73,1
716,2014-2015,1,GAT315S15,0,2,10,50.8,6,78,0
716,2014-2015,1,MGT451S15,0,2,3,87,2,92,1
717,2013-2014,1,ART102S14-D,0,3,0,0,0,0,0
717,2013-2014,1,CS175S14,0,2,1,100,1,100,1
717,2013-2014,1,GAM152S14,0,2,1,94.47,3,89.56,1
717,2013-2014,1,MAT105S14,0,2,1,93,1,96,1
717,2013-2014,1,PHY115S14,0,2,4,83,5,81,1
717,2013-2014,1,GAT210S14-A,0,2,4,86,4,85,1
717,2014-2015,0,MUS115F14-A,0,3,0,0,0,0,0
717,2014-2015,0,CS176F14,0,2,2,91,1,100,1
717,2015-2016,1,CS185S16,0,2,1,95,1,100,3
717,2015-2016,1,GAM352S16,0,2,1,100,3,87,1
717,2015-2016,1,GAT261S16,0,2,1,95.3,1,95.43,1
717,2015-2016,1,GAT315S16-I,0,2,4,86.38,7,73.4,1
717,2016-2017,0,GAT360F16-A,1,2,12,0,12,0,0
717,2014-2015,0,GAM205F14,0,2,1,100,1,100,1
717,2014-2015,0,GAT211F14-C,0,2,1,97,2,91,1
717,2014-2015,0,GAT240F14,0,2,5,82.25,4,85,1
717,2015-2016,1,COM250S16-A,0,2,2,91,2,92,1
717,2015-2016,0,ART260F15-A,0,2,3,87.7,3,89.56,1
717,2013-2014,2,ART102SU14,0,2,3,88,3,87,1
717,2015-2016,0,GAT251F15-B,0,2,6,78,9,65,1
717,2015-2016,0,MUS115F15-A,0,2,1,100,1,100,1
717,2015-2016,0,PSY201F15,0,2,3,88,2,90,1
717,2015-2016,0,GAM302F15,0,2,1,97,2,90,1
717,2014-2015,1,ENG120S15,0,2,3,87,1,93,1
717,2014-2015,1,GAM255S15,0,2,3,88,5,80,1
717,2014-2015,1,GAT212S15,0,2,3,88,2,90,1
717,2014-2015,1,GAT250S15-B,0,2,6,78,4,85,1
717,2016-2017,0,ART126F16-B,0,2,2,90,4,85,1
717,2016-2017,0,FLM151F16-A,0,2,4,85,4,84,1
717,2016-2017,0,GAM400F16-A,0,2,2,90,4,86,1
717,2016-2017,0,GAT316F16-A,0,2,8,70.11,6,78.17,1
717,2016-2017,0,GAT330F16-A,0,2,1,97,1,98,1
717,2016-2017,0,GAT360F16-A,0,3,0,0,0,0,0
717,2016-2017,1,ECN100S17-A,0,2,3,88.4,4,83.4,1
717,2016-2017,1,MGT451S17-A,0,2,2,90,3,89.71,1
717,2016-2017,1,GAM450S17-A,0,2,7,76,5,81,1
717,2016-2017,1,ART310S17-A,0,2,2,91,3,88,1
717,2015-2016,2,CG102SU16,0,2,5,80,4,85,1
717,2015-2016,2,CG125SU16-A,0,2,1,99.13,1,98.75,1
717,2013-2014,0,COL101F13-F,0,2,16,0,16,0,1
717,2013-2014,0,CS116F13,0,2,1,98,1,97,1
717,2013-2014,0,GAM100F13-D,0,2,3,89,2,90,1
717,2013-2014,0,GAT110F13,0,2,6,79,5,82,1
717,2013-2014,0,GAT120F13,0,2,6,79,2,92,1
717,2013-2014,0,MAT100F13,1,3,0,0,0,0,0
718,2013-2014,0,COL499F13,0,2,16,0,16,0,2
718,2012-2013,1,ENG150S13,0,2,5,82,4,86,1
718,2012-2013,2,GAT240SU13-I,0,2,7,74.5,2,90,1
718,2012-2013,2,GAM400SU13-I,0,2,3,87,3,89,3
718,2012-2013,2,GAM400SU13,0,3,0,0,0,0,0
718,2012-2013,2,GAT240SU13,0,3,0,0,0,0,0
718,2012-2013,1,GAT316S13,0,2,2,90,4,85,3
718,2012-2013,1,HIS150S13,0,2,4,85.66,4,85.3,1
718,2012-2013,1,LAW115S13-B,0,2,7,73,8,71,1
718,2011-2012,1,ART310S12,0,2,5,80,7,74,1
718,2011-2012,1,CG102S12,0,2,5,81,4,84,3
718,2011-2012,1,CG125S12,0,2,2,91,9,67,3
718,2011-2012,1,GAM352S12,0,2,4,86,7,76,1
718,2012-2013,0,MGT451F12,0,2,5,82,5,81,1
718,2012-2013,1,GAT240S13,0,2,10,55,9,60,0
718,2012-2013,0,GAT315F12,0,2,4,86.25,8,72,3
718,2012-2013,0,GAT330F12,0,2,8,72,9,69,1
718,2013-2014,0,GAT399F13,0,3,0,0,0,0,0
718,2013-2014,0,GAT120F13,0,2,4,84,2,92,3
718,2013-2014,0,FLM210F13,0,2,1,95,0,0,2
718,2013-2014,0,FLM215F13,0,2,7,74.06,10,41.4,2
718,2013-2014,0,GAM450F13,0,2,3,88,4,83,3
718,2011-2012,0,BIO100F11,0,3,0,0,0,0,0
718,2011-2012,0,ART260F11-B,0,2,3,88,1,95,1
718,2012-2013,0,HIS100F12,0,2,4,84.46,3,88.3,1
718,2012-2013,0,GAT405F12,0,2,3,88,4,85,3
718,2011-2012,1,GAT212S12-A,0,2,6,77,6,78,1
718,2011-2012,0,FLM275F11,0,2,4,86.53,9,67,1
718,2011-2012,0,GAT211F11-A,0,2,7,74,9,67,1
718,2011-2012,0,GAM302F11,0,2,4,83,3,89,1
718,2011-2012,0,CS176F11,0,2,1,93,3,87,3
719,2013-2014,1,COM150S14-C,0,2,1,96,1,96,1
719,2015-2016,0,GAT405F15,0,2,1,94,1,93,1
719,2012-2013,0,ENG110F12-D,0,2,2,92,2,92,1
719,2015-2016,1,GAM450S16-A,0,3,0,0,0,0,0
719,2015-2016,1,HIS150S16-A,0,2,1,97.3,1,98.9,1
719,2015-2016,1,GAM490S16,0,2,16,0,10,0,1
719,2013-2014,1,ART310S14,0,2,2,90,9,60,1
719,2013-2014,1,CG102S14,0,2,1,98,1,98,1
719,2013-2014,1,CG125S14,0,2,1,97,1,94,1
719,2013-2014,1,COM150S14-C,0,3,0,0,0,0,0
719,2013-2014,1,ENG250S14-B,0,2,1,96,2,92,1
719,2013-2014,1,GAM252S14,0,2,3,88,4,85,1
719,2013-2014,1,GAT212S14-B,0,3,0,0,0,0,0
719,2013-2014,1,GAT251S14,0,2,4,86,4,86,1
719,2015-2016,0,HIS100F15,0,2,1,94.8,3,87.5,1
719,2015-2016,0,PSY201F15,0,2,1,95,1,96,1
719,2012-2013,0,COL101F12-C,0,2,16,0,16,0,1
719,2012-2013,0,CS116F12,0,2,8,70,9,69,1
719,2012-2013,0,ENG110F12-G,0,3,0,0,0,0,0
719,2012-2013,0,GAM100F12-F,0,2,3,89,2,90,1
719,2012-2013,0,GAT110F12,0,2,1,94.9,1,96.22,1
719,2012-2013,0,MAT103F12,0,2,5,81,6,77,1
719,2012-2013,0,PSY101F12-C,0,2,2,92,1,93,1
719,2012-2013,1,ART101S13,0,2,4,85,3,87,1
719,2012-2013,1,CS175S13,0,2,1,100,1,100,1
719,2012-2013,1,ENG120S13-E,0,2,2,90,1,95,1
719,2012-2013,1,GAT210S13-C,0,2,7,76.3,7,74,1
719,2013-2014,2,ART151SU14,0,2,13,0,0,0,0
719,2013-2014,2,ENG315SU14-A,0,2,2,90,1,93,1
719,2015-2016,0,ENG230F15,0,2,1,93,1,100,1
719,2015-2016,0,GAM400F15,0,2,5,80,9,60,1
719,2015-2016,0,GAT330F15,0,2,1,94,1,95.5,1
719,2014-2015,0,ART260F14-B,0,2,1,96.68,1,99,1
719,2014-2015,0,FLM151F14-B,0,2,4,84.8,3,89.36,1
719,2014-2015,0,GAM302F14,0,2,1,93,3,88,1
719,2014-2015,0,GAT212F14,0,2,1,100,1,97,1
719,2014-2015,0,GAT315F14,0,2,4,85,4,83,1
719,2014-2015,0,MUS115F14-A,0,2,1,98.07,1,98.57,1
719,2012-2013,1,GAM152S13,0,2,2,92.15,2,90,1
719,2012-2013,1,PHY115S13,0,2,5,82,3,89,1
719,2012-2013,2,GAT240SU13,0,2,1,94.5,1,100,1
719,2012-2013,2,ART126SU13,0,2,6,78,9,69.3,1
719,2012-2013,2,ART310SU13,0,3,0,0,0,0,0
719,2012-2013,2,ENG150SU13,0,2,2,92,2,90,2
719,2013-2014,0,ART110F13,0,2,3,87.4,4,84.5,1
719,2013-2014,0,CS176F13,0,2,2,92,1,100,1
719,2013-2014,0,GAM202F13,0,2,4,83,9,65,1
719,2013-2014,0,GAT211F13-B,0,2,4,84,5,81,1
719,2013-2014,0,GAT250F13-A,0,2,3,87,1,94,1
719,2014-2015,1,ENG116S15,0,2,2,90,2,92,1
719,2014-2015,1,ENG440S15,0,2,1,93,1,100,1
719,2014-2015,1,GAM352S15,0,2,2,90,6,78,1
719,2014-2015,1,GAT316S15,0,2,5,80,5,80,1
719,2014-2015,1,MGT451S15,0,2,2,92,1,94,1
720,2014-2015,1,MUS113S15,0,3,0,0,0,0,0
720,2014-2015,1,SOS190S15,0,3,0,0,0,0,0
720,2014-2015,1,GAT398S15-I,0,2,4,85,1,95,2
720,2014-2015,1,HIS150S15,0,2,4,85,1,96,1
720,2014-2015,1,ENG398S15-I,0,2,3,88,1,94,1
720,2014-2015,1,GAM450S15,0,2,4,85,6,77,1
720,2014-2015,1,GAT316S15,0,2,6,78,9,65,1
720,2013-2014,0,GAM302F13,0,2,8,70,10,0,1
720,2013-2014,0,GAT315F13,0,2,8,71,6,78,1
720,2013-2014,0,GAT399F13,0,2,1,98,0,0,3
720,2013-2014,0,HIS100F13,0,2,6,79.48,7,76.5,1
720,2013-2014,0,MUS115F13-A,0,2,7,74.2,3,87.33,1
720,2012-2013,2,ENG230SU13,0,2,1,99,1,96,1
720,2012-2013,2,GAT251SU13,0,2,8,71,9,68,1
720,2012-2013,1,ART310S13,0,2,6,77.25,0,0,1
720,2012-2013,1,CG125S13,0,2,1,96,1,98,1
720,2012-2013,1,GAM252S13,0,2,1,94,1,95,1
720,2012-2013,1,GAT212S13-B,0,3,0,0,0,0,0
720,2012-2013,1,GAT240S13,0,2,5,81.25,6,77,1
720,2012-2013,1,GAT250S13,0,2,5,81,3,88,1
720,2014-2015,0,GAT330F14,0,2,3,89,6,78,1
720,2017-2018,0,CG201F17-C,1,2,12,0,0,0,0
720,2014-2015,0,GAT405F14,0,3,0,0,5,80,0
720,2014-2015,0,PHY116F14,0,2,5,81,3,89,3
720,2014-2015,0,GAT405F14-I2,0,2,6,77,0,0,1
720,2013-2014,0,COL499F13,0,2,16,0,16,0,3
720,2014-2015,0,GAM400F14,0,2,5,82.8,3,87,1
720,2014-2015,0,GAT212F14,0,2,1,97,2,91,1
720,2012-2013,0,GAT211F12-A,0,2,3,87,3,89,1
720,2012-2013,0,GAT250F12-B,0,2,13,0,8,70,0
720,2012-2013,0,ART126F12-B,0,2,2,90,4,85,1
720,2012-2013,0,ART260F12-A,0,2,1,93,0,0,1
720,2012-2013,0,CS176F12,0,2,4,84,1,100,1
720,2012-2013,0,GAM202F12,0,2,1,95,4,85,1
720,2011-2012,0,PSY101F11-B,0,3,0,0,0,0,0
720,2011-2012,0,GAM100F11-F,0,3,0,0,0,0,0
720,2011-2012,0,GAM100F11-G,0,2,1,96,1,100,1
720,2011-2012,0,GAT110F11,0,2,2,91,4,85.14,1
720,2011-2012,0,MAT103F11,0,2,4,84,5,80,1
720,2013-2014,1,GAM352S14,0,3,0,0,0,0,0
720,2013-2014,1,GAM352S14,0,2,2,91,2,90,1
720,2013-2014,1,GAT212S14-A,0,3,0,0,0,0,0
720,2013-2014,1,GAT212S14-B,0,3,0,0,0,0,0
720,2013-2014,1,GAT316S14,0,2,13,0,0,0,0
720,2013-2014,1,HIS150S14,0,3,0,0,0,0,0
720,2013-2014,1,MGT451S14,0,2,3,88,1,93,1
720,2013-2014,1,COM250S14,0,2,1,93,1,93,1
720,2013-2014,1,ENG250S14-B,0,2,1,95,1,95,1
720,2011-2012,0,CS116F11,0,2,3,87,6,77,1
720,2011-2012,0,ENG110F11-B,0,3,0,0,0,0,0
720,2011-2012,0,GAM100F11-E,0,3,0,0,0,0,0
720,2011-2012,1,ART102S12-C,0,2,1,100,1,97,1
